"state","place","TotalPop","Male","Female","White","NonHispanic","USCitizen","Commute_DriveAlone","Family_Married","EnrolledSchool_Over3Yrs","Education_Bachelors","Eduction_GraduateProf","Household_English","PovertyLvl_2andOver","NonVeteran","Employed","NotLaborForce","House_OwnerOccupied","House_Built80to99","HealthIns_Covered"
"Georgia","Acworth city",24799,0.460905681680713,0.539094318319287,0.566071212548893,0.857574902213799,0.938787854348966,0.359167708375338,0.175289326182507,0.218234606234122,0.118996733739264,0.0946005887334167,0.318157990241542,0.719948385015525,0.730593975563531,0.576999072543248,0.222105730069761,0.22892052098875,0.135166740594379,0.466268801161337
"Georgia","Calhoun city",20846,0.451117720425981,0.548882279574019,NA,0.842367840353065,0.962342895519524,0.281684735680706,0.238367072819726,0.25256643960472,0.0694617672455147,0.107022930058524,NA,0.581118679842656,0.65460999712175,0.369807157248393,0.363475007195625,0.229732322747769,0.105679746713998,0.388036074066967
"Georgia","Candler-McAfee CDP",28080,0.421652421652422,0.578347578347578,NA,0.967770655270655,0.99298433048433,0.279166666666667,0.121331908831909,0.171616809116809,0.133867521367521,0.101495726495726,0.279095441595442,0.691132478632479,0.796331908831909,0.500712250712251,0.278062678062678,0.223575498575499,0.0216524216524217,0.540705128205128
"Georgia","Cartersville city",24682,0.472773681225184,0.527226318774816,0.635766955676201,0.921926910299003,0.971841828052832,0.36654241957702,0.151486913540232,0.184182805283202,0.13471355643789,0.0695648650838668,0.314480187991249,0.734786484077465,0.715865813143181,0.498906085406369,0.284053156146179,0.213434891824001,0.0917672797990438,0.458309699376064
"Georgia","Clarkston city",22963,0.478073422462222,0.521926577537778,NA,NA,0.870879240517354,0.250489918564647,0.116317554326525,0.289726952053303,0.106911117885294,0.0257806035796716,0.165048120890128,0.510429821887384,NA,0.42185254539912,0.209554500718547,0.0498192744850411,0.10377563907155,0.533945912990463
"Georgia","Dallas city",20704,0.513040958268934,0.486959041731066,NA,0.9570614374034,1,0.383404173106646,0.158520092735703,0.28511398763524,0.108239953632148,0.0114470633693972,NA,0.65238601236476,NA,0.546029752704791,0.158520092735703,0.200637557959815,0.053999227202473,0.4570614374034
"Georgia","Goodyear city",21167,0.44687485236453,0.55312514763547,0.0589124580715264,0.919828034204186,0.977275948410261,0.40747389804885,0.141021401237776,0.274011432890821,0.15732035715973,0.11314782444371,NA,0.663438371049275,0.746114234421505,0.512259649454339,0.263759625832664,0.21552416497378,NA,0.534464024188596
"Georgia","Fayetteville city",23639,0.469605313253522,0.530394686746478,0.325225263336013,0.949574855112314,0.969034223105884,0.356444858073523,0.172300012690892,0.306654257794323,0.156478700452642,0.134481154025128,0.33711239900165,0.803460383264944,0.652819493210373,0.443758196201193,0.360971276280723,0.258767291340581,NA,0.431828757561657
"Georgia","Forest Park city",27768,0.493445692883895,0.506554307116105,0.146895707288966,0.705236243157591,0.89884039181792,0.312554019014693,0.106633535004322,0.303766925957937,0.0560717372515125,0.00749063670411985,0.212330740420628,0.518150388936906,0.66194900605013,0.418827427254394,0.278846153846154,0.0998991645059061,0.0208873523480265,0.31334629789686
"Georgia","Grovetown city",20209,0.478301746746499,0.521698253253501,0.442179227077045,0.876837052798258,0.937156712355881,NA,0.178286901875402,0.251224701865505,0.0949576921173734,0.101835815725667,0.258597654510367,0.711960017813845,0.617596120540353,0.58053342570142,0.169775842446435,0.192389529417586,NA,0.574545994358949
"Georgia","Holly Springs city",20705,0.508283023424294,0.491716976575706,NA,0.935860903163487,0.975802946148273,0.418932624969814,0.199806809949288,0.33528133301135,0.171166384931176,0.114513402559768,NA,NA,0.612219270707559,0.597053851726636,0.159574981888433,0.288722530789664,0.0623520888674233,0.536440473315624
"Georgia","Perry city",24665,0.521143320494628,0.478856679505372,NA,0.92600851408879,0.988810054733428,0.353456314615852,0.177903912426515,0.330549361443341,0.140198662071762,0.0718021487938374,NA,0.804338130954794,0.593918508007298,0.491587269410095,0.218893168457328,0.215528076221366,0.0925197648489763,0.497790391242652
"Georgia","Redan CDP",27030,0.453533111357751,0.546466888642249,0.0433592304846467,0.982093969663337,0.939437661857196,0.322974472807991,0.14110247872734,0.245874953755087,0.0980022197558269,0.094598594154643,0.305956344802072,0.740991490935997,0.759008509064003,0.507288198298187,0.260303366629671,0.258527561968183,NA,0.496781354051054
"Georgia","Snellville city",22381,0.471292614271033,0.528707385728967,0.45082882802377,0.890710870827934,0.952906483177695,0.312854653500737,0.213931459720298,0.24056119029534,0.178008131897592,0.0769849425852285,0.252803717438899,0.802287654707118,0.684598543407354,0.464635181627273,0.324605692328314,0.225146329475895,0.146731602698718,0.465037308431259
"Hawaii","Ewa Gentry CDP",23685,0.516698332277813,0.483301667722187,0.135317711631834,0.821321511505172,0.966687777074097,0.35769474350855,0.18045176271902,0.281443951868271,0.148532826683555,0.0567447751741609,0.201815495039054,0.873717542748575,0.61515727253536,0.495081275068609,0.214819506016466,0.269748786151573,0.18826261346844,0.526746886214904
